country,region_id,authority_id,auth_name_e,old_park_id,new_park_id
England,E12000001,E06000002,Middlesbrough,MIDDL_ba2b4311afaf,6713f2d2ec9e
England,E12000001,E06000002,Middlesbrough,MIDDL_39b1d37a28ca,bbee452af389
England,E12000001,E06000002,Middlesbrough,MIDDL_247537880cda,df4f43d56229
England,E12000001,E06000002,Middlesbrough,MIDDL_4f66dd9fe4ae,ed73b7d90dfb
England,E12000001,E06000002,Middlesbrough,MIDDL_6efde421810b,28fc38455ecb
England,E12000001,E06000002,Middlesbrough,MIDDL_35172d732ad8,334782f66622
England,E12000001,E06000002,Middlesbrough,MIDDL_554f5fbb6d69,0319c10d823b
England,E12000001,E06000002,Middlesbrough,MIDDL_f8fea0ccd35f,6b02411b5d34
England,E12000001,E06000002,Middlesbrough,MIDDL_75dd8df8b05b,5553f9813121
England,E12000001,E06000002,Middlesbrough,MIDDL_3aaa0c323487,f4c6aa4ab9f1
